,utterance,a,aː,b,bʰ,b̤,c,cʰ,d̪,d̪ʰ,d̪̤,e,eː,f,h,i,iː,j,k,kʰ,l,l̪,m,n,n̪,o,oː,p,pʰ,r̪,s,s̪,t̪,t̪ʰ,u,uː,v,w,z̪,æ,ŋ,ɖ,ɖʰ,ɖ̤,ɟ,ɟʰ,ɟ̤,ɡ,ɡʰ,ɭ,ɳ,ɾ,ʂ,ʃ,ʈ,ʈʰ,ʝ,class
3022,knm_02894_00378229040,601.7494261181694,0.0,932.389709942657,0.0,0.0,0.0,0.0,418.57551401060056,0.0,0.0,507.0656016801773,0.0,0.0,1016.4321887653748,429.27997217289993,406.4041102303581,400.8682194378175,1027.251726795936,0.0,324.96666919761964,313.4442295751359,408.9217744084811,394.40271314148265,0.0,363.9968918060343,0.0,1236.6556628620056,0.0,0.0,1321.987429581988,0.0,605.2743082851432,559.8089364448849,395.4929393767737,434.9401509945779,0.0,463.5561550984558,0.0,0.0,550.4281659675889,0.0,0.0,0.0,362.5234899212696,0.0,0.0,0.0,0.0,0.0,293.03113519375773,425.21206440269924,1714.043858865955,0.0,0.0,0.0,0.0,0
3023,knm_02894_00379070870,576.6979390995111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.19514266720313,0.0,0.0,0.0,378.9603201514042,443.58425301094076,0.0,0.0,0.0,431.7553684574576,0.0,344.4467133489442,416.6827651436937,0.0,528.7185549961533,0.0,357.61852370185943,0.0,0.0,360.6884685734682,0.0,882.6138157803308,0.0,420.0235408128541,0.0,331.91246738943704,356.39031409027217,0.0,468.4454635488974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.3509553310197,0.0,0.0,343.14040357841066,403.82812661125104,1120.6695867452686,0.0,0.0,0.0,0.0,0
3024,knm_02894_00384623018,624.799587576243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.9905307109946,0.0,0.0,0.0,417.9687545111925,415.6761091288857,0.0,477.3943658788459,0.0,419.97379626506245,0.0,437.080071521158,413.86121792951513,0.0,491.2328383473802,0.0,0.0,0.0,0.0,582.9321608016635,506.6712697579173,491.8366383104301,0.0,0.0,0.0,433.155780429347,0.0,0.0,0.0,510.4546582837416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.00112053617556,0.0,0.0,0.0,0.0,0.0,0
3025,knm_02894_00385004525,532.0153021550811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.292279359992,0.0,0.0,689.5887983498444,360.7406501264585,437.8509773315011,436.1169789961649,0.0,0.0,385.04668201185,477.7012256891777,615.681692042713,0.0,0.0,401.74709438092816,0.0,0.0,0.0,0.0,0.0,0.0,486.14925879252587,0.0,0.0,365.5819654562174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.219081257552,0.0,0.0,0.0,549.6071114879934,0.0,0.0,0.0,0.0,0.0,0
3026,knm_02894_00395745800,569.8329460592179,0.0,474.3308029251283,0.0,0.0,0.0,0.0,458.0950926763623,0.0,0.0,489.2627691730133,0.0,0.0,0.0,431.9837186956629,418.9638452310589,540.0234287847966,609.231350979303,0.0,444.6487109109641,433.30960075896076,764.3161802033329,432.45229283961385,0.0,469.8828163976289,0.0,342.80790241369914,0.0,0.0,1101.9667534786333,0.0,441.1059943324195,0.0,446.29217716207444,435.7907983631729,363.98068121224026,0.0,0.0,544.0763760306982,0.0,0.0,0.0,1200.0578878938682,307.2679578065298,0.0,0.0,340.0199338804955,0.0,0.0,432.2346250963763,499.9795519648202,0.0,0.0,0.0,0.0,0.0,0
3027,knm_02894_00425233971,626.1106640294363,0.0,403.68715459820265,0.0,0.0,0.0,0.0,298.2002460488942,0.0,0.0,473.860801035346,0.0,0.0,0.0,404.3683259657189,369.9906896365527,487.1153943414854,522.7191420838028,0.0,435.2313705934173,0.0,467.5144222597409,486.70458430679525,0.0,504.72937725690383,0.0,0.0,0.0,0.0,1195.2894601662897,346.01467672170264,656.915352792438,347.49974891225867,442.26286679876057,458.3495531107525,0.0,392.4255337048546,0.0,662.449839276867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.60014064260326,465.3934132292324,1558.6229722422745,0.0,0.0,0.0,0.0,0
3028,knm_02894_00436023983,602.7926287368674,0.0,341.06490378659595,0.0,304.8078501549715,0.0,0.0,358.4931854494238,0.0,0.0,501.1612699156324,0.0,0.0,0.0,330.74544017614613,422.454001886094,403.78924377850535,650.3140823705882,0.0,442.1037708347456,420.2270618286164,490.81654449031305,443.33470299579903,0.0,550.1127572201963,0.0,655.7117975695597,0.0,0.0,1099.843254041372,0.0,486.46140521443886,695.5166200204199,454.8691476000561,493.5621916831741,0.0,487.1813772091034,0.0,635.4603731098962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.1757853200352,0.0,0.0,414.4771322772622,541.6760248018412,1158.3301418883555,0.0,0.0,0.0,0.0,0
3029,knm_02894_00445900030,621.7301431295151,0.0,0.0,0.0,0.0,0.0,0.0,403.175807912342,0.0,0.0,497.5283926260463,0.0,0.0,992.9844322492311,484.9320554591104,417.06667905247156,442.2990612648131,571.9831081862588,0.0,424.7618797450805,411.2380152319598,0.0,523.703531375963,0.0,484.4746556917349,0.0,0.0,852.8119438783331,0.0,0.0,0.0,671.1048648546134,0.0,0.0,504.0999946169786,504.3240702925824,408.4571245001047,0.0,694.9330140531204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.2366510713671,0.0,0.0,403.00093144803975,481.7932192308908,1917.795654329158,0.0,0.0,0.0,0.0,0
3030,knm_02894_00508217726,614.3149909422831,0.0,462.7344774578984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.5233095370429,0.0,0.0,657.392688711183,343.3833168554273,443.4069604445532,439.10703801821785,0.0,0.0,0.0,437.33122118705705,0.0,493.94759518309894,0.0,490.3270153024908,0.0,740.9636198685185,0.0,0.0,1349.386267354193,0.0,446.7823319791585,0.0,410.9055675890328,486.66797306436393,0.0,0.0,0.0,649.7662803840951,0.0,0.0,0.0,0.0,292.7340132284156,0.0,0.0,483.8561846578292,0.0,0.0,467.108427097196,552.343306542641,1204.4673049078108,0.0,0.0,0.0,0.0,0
3031,knm_02894_00515057106,550.9611218661032,0.0,309.6368621205435,0.0,0.0,0.0,0.0,403.8768792629444,0.0,0.0,478.3229498565602,0.0,0.0,0.0,586.4808897530849,398.6019893314796,385.5291106644233,644.7862449653248,0.0,426.6896742724491,508.7238487657741,340.6844865578651,288.0732737696552,0.0,446.2420689985187,0.0,1009.2672774889056,0.0,0.0,1078.6751341080358,0.0,418.0359906036972,0.0,451.7328855424015,0.0,0.0,436.35081119933824,0.0,0.0,0.0,0.0,0.0,0.0,340.97334861548046,0.0,0.0,336.0371365401494,0.0,0.0,387.63843885679205,464.52019779234286,1299.720748508107,0.0,0.0,0.0,0.0,0
3032,knm_02894_00525130213,613.9836830855126,0.0,448.8503155638018,0.0,0.0,0.0,0.0,926.3202704169528,0.0,0.0,500.5149940602817,0.0,0.0,823.5465785611759,402.7648653638345,404.1269922039427,455.5859734136718,607.524100971352,0.0,456.9993450310012,411.57334555309075,271.43907317689644,330.1270557706769,0.0,480.9856096187361,0.0,413.56802118660136,0.0,0.0,1643.1069398385057,0.0,510.1343926083972,0.0,413.58327368814537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.5554068200139,0.0,0.0,290.6073762904481,489.05609626512995,1785.5204646515751,0.0,0.0,0.0,0.0,0
3033,knm_02894_00542384240,550.3897202256979,0.0,400.4553194930616,0.0,0.0,0.0,0.0,417.147301414842,0.0,0.0,513.9895698971003,0.0,0.0,487.8189371052836,457.0825602967619,423.1296081383086,436.0761144078662,793.4103662966855,720.7831800587793,474.9466685748091,402.62964224745855,0.0,468.5717523284369,0.0,479.375482037844,0.0,458.2895962921409,0.0,0.0,919.4403554550645,0.0,511.62969087784967,813.8158131441693,429.0848764895336,426.83751816120116,474.69430574359137,428.8078154403771,0.0,732.7361845967279,0.0,0.0,0.0,656.2641893383162,335.7029372314382,0.0,0.0,375.19379015479336,0.0,0.0,380.10882582921994,504.2366045821994,1640.8733979900398,0.0,0.0,0.0,0.0,0
3034,knm_02894_00552561355,586.9222409596787,0.0,0.0,0.0,0.0,0.0,0.0,569.1350100103015,0.0,0.0,446.99307910780817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.233272552715,0.0,0.0,534.504807231864,0.0,0.0,0.0,0.0,0.0,0.0,802.9768924452645,0.0,406.3344010859236,0.0,0.0,446.16614098558796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0073605939206,396.2203582122384,1537.088607206151,0.0,0.0,0.0,0.0,0
3035,knm_02894_00558317828,580.354159449292,0.0,0.0,0.0,0.0,0.0,0.0,341.48897886674206,0.0,0.0,512.1667200205925,0.0,0.0,800.1390908415535,0.0,391.6079637824739,0.0,751.5622270559751,0.0,403.6258215993353,468.46305163228806,344.89675513838563,356.80673702620913,0.0,420.9403115480528,0.0,0.0,0.0,0.0,0.0,0.0,488.6183216879974,0.0,421.0703127021895,0.0,0.0,445.6332362834405,0.0,644.2292641827581,0.0,0.0,0.0,422.30808978981554,0.0,0.0,0.0,377.3838814522285,0.0,0.0,0.0,395.2339911693391,0.0,0.0,0.0,0.0,0.0,0
3036,knm_02894_00577786896,562.8572507212016,0.0,298.0951553438118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.1636704790408,0.0,0.0,0.0,356.20527393921043,405.10331444817785,0.0,787.4866185417935,0.0,349.1876660303945,398.7274599104972,0.0,389.03041435892146,0.0,463.38298978452633,0.0,0.0,0.0,0.0,1651.6810873358645,0.0,407.2981918817747,0.0,395.48188580132495,0.0,0.0,450.9971939280247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.2271671964228,0.0,0.0,306.9149770622518,432.0383186011465,0.0,0.0,0.0,0.0,0.0,0
3037,knm_02894_00579278647,628.6564250699788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.9361909555486,0.0,0.0,1023.928356526766,469.757062784361,0.0,0.0,814.8916478905367,0.0,0.0,0.0,0.0,395.8719647490725,0.0,491.2429089562205,0.0,863.4443393757487,0.0,0.0,1466.2930090408152,0.0,555.2080948935121,0.0,0.0,0.0,0.0,488.1739131428364,0.0,0.0,0.0,0.0,0.0,800.1149661768683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.13972135435915,696.4559378844666,0.0,0.0,0.0,0.0,0
3038,knm_02894_00590099942,526.9851107364755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.1655795667122,0.0,0.0,0.0,389.511273838548,615.6404043668866,1040.1523397383007,0.0,0.0,386.6905297058297,408.48067090320495,0.0,519.4126030400357,0.0,379.35578139910956,0.0,528.1170357614025,0.0,0.0,0.0,0.0,549.0882490336385,576.8411037894638,0.0,421.0583575671568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.3884056333145,0.0,0.0,0.0,452.1731181974244,0.0,0.0,0.0,0.0,0.0,0
3039,knm_02894_00602344411,541.9502683563196,0.0,332.0340529322025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.6176143063807,0.0,0.0,0.0,335.4754625323221,395.3205494489542,424.2936989124199,582.3694581328272,0.0,412.5360516400384,0.0,0.0,423.1642655495349,0.0,453.5725994129066,0.0,0.0,0.0,0.0,1211.3099950659869,0.0,474.4095150385686,0.0,0.0,0.0,0.0,0.0,0.0,526.1453276893977,0.0,0.0,0.0,1087.5523315395612,0.0,0.0,0.0,352.7652831504923,0.0,0.0,316.1475277850558,448.82936361316115,0.0,0.0,0.0,0.0,0.0,0
3040,knm_02894_00615073999,600.627013828114,0.0,540.5976692620262,0.0,0.0,0.0,0.0,322.9348505503158,0.0,0.0,473.56941910329664,0.0,0.0,0.0,424.220738526789,508.08263576371706,0.0,321.8100915011409,0.0,415.13452867200147,338.9709635263471,427.6889996639477,412.54426507420555,0.0,509.20950808743396,0.0,663.5664188665104,0.0,0.0,974.8665141794169,1441.814325488524,426.35729722320093,0.0,422.2537769868518,0.0,0.0,468.26605323770076,0.0,539.5460750138279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.81711988968596,0.0,0.0,407.177048922646,482.19685544027425,936.1852392314178,0.0,0.0,0.0,0.0,0
3041,knm_02894_00671093700,574.6884581677992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.54286195295043,0.0,0.0,459.330697016458,545.2362881521691,430.2594901473968,0.0,0.0,0.0,515.4294399037127,0.0,0.0,445.0020635971463,0.0,467.6810884578438,0.0,0.0,0.0,0.0,2026.978470775308,1730.1499051861415,588.1724134590032,0.0,0.0,0.0,460.92302138922486,0.0,0.0,485.85590634462375,0.0,0.0,0.0,0.0,418.23839799540303,0.0,0.0,0.0,0.0,0.0,0.0,435.5523814296852,0.0,0.0,0.0,0.0,398.1307127022336,0
3042,knm_02894_00674850088,613.0174753899341,0.0,454.6352968383338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.76745757296976,0.0,0.0,667.7628705540435,517.1974281332422,451.7215580625496,404.09066733665634,552.0245889983632,0.0,0.0,321.4764719469931,432.44214259411365,459.99575608689844,0.0,573.6234809212472,0.0,0.0,0.0,0.0,1161.6939145357899,0.0,481.169784097342,0.0,0.0,427.9895510221604,0.0,379.96730733563527,0.0,503.75990844525705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.49393320654747,0.0,0.0,493.4209818341118,490.0212186753768,1422.3365192542087,0.0,0.0,0.0,0.0,0
3043,knm_02894_00683102244,613.2641340078884,0.0,345.1645859939802,0.0,477.927506283657,0.0,0.0,429.66694668139746,0.0,0.0,512.399819604762,0.0,0.0,672.4296065425141,424.68672685741967,408.75472485197565,465.3683745409125,791.8274306536506,0.0,480.2038985697316,319.3563298021008,761.5533910548729,411.5749603309389,0.0,490.23124106192176,0.0,1076.1237615879404,0.0,0.0,1380.902447529806,641.9556685064894,527.3506141492709,535.1295521444179,435.12613683084345,0.0,0.0,466.12227835427313,0.0,567.1898880430673,0.0,0.0,0.0,0.0,288.8344088229933,0.0,0.0,337.66421747732466,0.0,0.0,387.78551220022536,440.6543960449997,1321.6381240400913,0.0,0.0,0.0,0.0,0
3044,knm_02894_00710234592,582.1801830762114,0.0,312.30972269756387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.1741105267621,0.0,0.0,0.0,403.72310647380647,419.05452706004826,0.0,0.0,0.0,432.53240258952496,287.9570158409508,0.0,493.93347995736775,0.0,447.4516917422606,0.0,1076.3556340765388,0.0,0.0,0.0,0.0,452.24513445640196,0.0,0.0,0.0,0.0,0.0,0.0,669.042615560892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.7929302265175,0.0,0.0,349.70917895796526,459.78680617116737,1362.7619029897603,0.0,0.0,0.0,0.0,0
3045,knm_02894_00728020701,610.4463602960723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.9767728543706,0.0,0.0,0.0,378.6884755112752,394.23367514658884,0.0,0.0,0.0,0.0,0.0,336.36833481363146,388.6014173555304,0.0,404.8122357382272,0.0,0.0,0.0,0.0,405.49258178970325,0.0,497.1196430147512,0.0,0.0,371.3564987505637,0.0,0.0,0.0,441.7896439049556,0.0,0.0,0.0,0.0,292.2184245036866,0.0,0.0,0.0,0.0,0.0,0.0,433.4973780397951,0.0,0.0,0.0,0.0,0.0,0
3046,knm_02894_00745727051,575.3335203693549,0.0,275.74802159625017,0.0,458.0143415571541,0.0,0.0,758.112742342877,0.0,0.0,478.1426554027723,0.0,0.0,472.41558323213314,544.0701068695637,375.353403010798,411.13227290975004,838.510862949418,0.0,471.85227472824175,495.05520378267846,440.1306238926802,476.65050286457495,0.0,487.2809002857189,0.0,673.6751422908245,0.0,0.0,1418.7146467392279,0.0,680.1126480560506,736.8572409309373,423.5638142654973,476.4280515122895,0.0,0.0,0.0,612.7010212317836,351.9529033896051,0.0,0.0,0.0,0.0,0.0,0.0,379.3717684200237,0.0,0.0,380.02535202861736,400.64809124561975,1498.2751430047135,0.0,0.0,0.0,0.0,0
3047,knm_02894_00761465884,630.0714193644869,0.0,399.815619319641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.6270130108189,0.0,0.0,728.9626649625933,398.7923826560734,0.0,0.0,0.0,0.0,454.2775488519687,0.0,404.94873405303764,447.9341051476307,0.0,482.9808921799223,0.0,476.32057012507175,0.0,0.0,0.0,0.0,567.5720013567943,415.8595424073072,0.0,468.0373593738692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.9933019535352,0.0,0.0,0.0,0.0,0.0,0
3048,knm_02894_00791849142,600.121019816147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.4219863479988,0.0,0.0,0.0,397.0036320214999,0.0,402.9034341010647,864.4656393262876,0.0,455.40847943188356,352.2034438953453,561.1150550235122,411.6306674063973,0.0,478.69605486941833,0.0,0.0,0.0,0.0,466.6421370902047,0.0,571.0206707201359,776.2683413057291,0.0,0.0,0.0,0.0,0.0,520.641316126016,504.3274694621013,0.0,0.0,1349.3816037613149,0.0,0.0,0.0,430.47548997648823,0.0,0.0,0.0,432.6839901027374,1096.701797190133,0.0,0.0,0.0,0.0,0
3049,knm_02894_00809238325,671.5210197508807,0.0,326.1713045042994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.5055158912189,0.0,0.0,0.0,422.14072381706393,461.0156468644526,500.8902730494152,688.6175298947725,0.0,445.52323716117303,599.9471668614539,399.4079143807032,498.5839004670839,0.0,528.9115816783518,0.0,670.4805370025523,0.0,0.0,1800.0874485313218,0.0,606.5477156205744,0.0,437.79615344465014,375.7877706496725,0.0,440.1391628468731,0.0,585.4631162805706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.75132777581734,0.0,0.0,571.413944837265,477.2547224576702,1739.527988032433,0.0,0.0,0.0,0.0,0
3050,knm_02894_00814175242,612.0027576689968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.06539947535015,0.0,0.0,877.6291818010164,392.9656692050105,367.5465638829815,0.0,0.0,0.0,427.44048605668235,0.0,0.0,511.4954320995995,0.0,485.34852186869466,0.0,0.0,0.0,0.0,0.0,0.0,477.05296250808215,0.0,0.0,0.0,515.3696699030397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.5389352718124,0.0,0.0,0.0,416.3845609096701,1828.0294838733396,0.0,0.0,0.0,0.0,0
3051,knm_02894_00817286120,534.4508607738237,0.0,439.3788653378113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.14074226010894,0.0,0.0,0.0,0.0,379.3506479508728,389.40806691239004,0.0,0.0,372.18855954474066,372.9114674101073,560.8519421024642,370.63566275770546,0.0,418.7026085211117,0.0,315.97474720345645,0.0,0.0,1717.374459564902,0.0,732.5802778984093,358.12422089097475,414.6964282089847,295.54532548167964,0.0,0.0,0.0,538.1885678861262,0.0,0.0,0.0,0.0,378.07285099871257,0.0,0.0,349.4493344658659,0.0,0.0,0.0,424.0074309669572,0.0,1967.111639527782,0.0,0.0,0.0,0
3052,knm_02894_00819611606,563.1501147390401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.2441480995261,0.0,0.0,0.0,375.87198276535617,444.6593182458254,449.0894742926109,561.4429800377295,0.0,380.41008024747356,0.0,0.0,0.0,0.0,459.5469933139862,0.0,559.2718408468514,0.0,0.0,0.0,1201.3652320305966,403.3695686361449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.4926989658683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.5059473598051,1420.7580031247899,0.0,0.0,0.0,0.0,0
3053,knm_02894_00839207207,610.3918486601259,0.0,0.0,0.0,0.0,0.0,0.0,307.9738613226017,0.0,0.0,453.05513208965897,0.0,0.0,0.0,446.39399483001347,406.2893042665255,0.0,0.0,0.0,357.3106427782424,0.0,0.0,443.2916610369755,0.0,418.62331870764785,0.0,0.0,0.0,0.0,0.0,0.0,554.2125083058813,0.0,0.0,0.0,0.0,0.0,0.0,544.6481719091382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.3006054593528,0.0,0.0,885.9945942745389,440.72216005837765,1827.9216272228555,0.0,0.0,0.0,0.0,0
3054,knm_02894_00846050846,627.934551703157,0.0,0.0,0.0,540.0328975724851,0.0,0.0,1059.6031713783077,0.0,0.0,483.7857646951404,0.0,0.0,0.0,343.4157358484886,380.9247266943551,406.3365701844335,721.1595028447947,0.0,384.2249272978266,0.0,389.6421990100836,455.1206185859566,0.0,0.0,0.0,0.0,0.0,0.0,1573.3098618159306,0.0,626.9478743777395,0.0,402.0597231129335,421.57343584192245,389.06090983124693,514.6995523713512,0.0,494.4245959731237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.40521946996745,0.0,0.0,0.0,518.803567242175,1980.0285263595365,0.0,0.0,0.0,0.0,0
3055,knm_02894_00846222968,619.7988170113605,0.0,444.37611121262273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.389233410172,0.0,0.0,0.0,0.0,388.8094478350372,351.75140913327414,0.0,0.0,425.78216057295623,530.2145046549061,606.9047704254784,464.9638927727471,0.0,502.29242743084933,0.0,379.4932343172373,0.0,0.0,0.0,0.0,574.744184172112,0.0,398.2619724289336,489.0517808150258,0.0,0.0,0.0,746.1566475259662,342.0527373611212,0.0,0.0,0.0,365.5925262852817,0.0,0.0,0.0,0.0,0.0,496.29035312051985,494.0884878114266,1534.15283413029,0.0,0.0,0.0,0.0,0
3056,knm_02894_00854472956,634.1662092378498,0.0,0.0,0.0,0.0,0.0,0.0,265.6251910014352,0.0,0.0,484.27899415054895,0.0,0.0,424.022622796384,430.6726336584738,404.5059541036741,0.0,958.2509492002,0.0,451.16076575003484,442.4047926195488,530.9646020401668,401.83884126255543,0.0,545.0493973664778,0.0,870.332987445173,0.0,0.0,1067.5814323327706,0.0,488.70719430973276,288.5915135478782,421.21316730006316,394.5627787271124,0.0,544.0947114467816,0.0,0.0,0.0,0.0,0.0,410.0942610731363,291.30531665115933,0.0,0.0,422.1419233862657,0.0,0.0,412.68987732733814,541.2376556429044,1957.4881511838616,0.0,0.0,0.0,0.0,0
3057,knm_02894_00860444886,586.7675756319045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.1274453059488,0.0,0.0,0.0,410.7872530600453,431.83169859728395,0.0,0.0,0.0,453.860818210255,307.5887479983764,0.0,438.6037946287087,0.0,394.9943445550298,0.0,432.20127113947535,0.0,0.0,0.0,0.0,548.649088616306,505.1403985383084,0.0,0.0,0.0,484.7490432984316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.8444936594125,0.0,0.0,0.0,422.3720385789859,1285.0851450156476,0.0,0.0,0.0,0.0,0
3058,knm_02894_00873476752,686.6104913689726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.13180439910434,0.0,0.0,633.1950285202407,405.6273133545021,445.9391087809542,0.0,738.2661814262416,0.0,372.82455576269774,0.0,690.005062000123,454.7737280403979,0.0,493.77201258583773,0.0,1331.8799039732369,0.0,0.0,965.289976663668,0.0,556.5793070462156,0.0,0.0,428.2192835045244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.1811437151653,0.0,0.0,0.0,377.9104009846774,0.0,0.0,0.0,488.3382178659345,0.0,0.0,0.0,0.0,0.0,0
3059,knm_02894_00887091854,618.6262620426938,0.0,565.9774108253142,0.0,426.3320461499126,0.0,0.0,416.7974652920263,0.0,0.0,483.514681937651,0.0,0.0,0.0,458.88713815930964,395.377178705287,410.20113710524146,1053.1890439264985,0.0,462.79914815695076,0.0,844.3976064944134,494.262732115596,0.0,531.3070014263853,0.0,1073.7004339337,0.0,0.0,1264.3118452054232,1246.115544026577,440.86979912248285,748.0526929586891,425.8680458744707,0.0,0.0,479.9437965193028,0.0,651.8122182846176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0528017285546,0.0,0.0,374.1219691615316,532.2491813474325,0.0,2023.8579874280265,0.0,0.0,0.0,0
3060,knm_02894_00896940917,618.0826439530799,0.0,0.0,0.0,0.0,0.0,0.0,412.0204026691251,0.0,0.0,475.1275668134111,0.0,0.0,0.0,0.0,394.3142733727165,468.93045134676976,708.4638359878585,0.0,442.1400691424172,0.0,519.4405800702727,463.91129912368933,0.0,475.22221555443656,0.0,0.0,0.0,0.0,0.0,0.0,480.61861681861956,350.78288123992905,422.67508853431775,448.22355034645926,424.0114295916296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.7814321023031,0.0,0.0,0.0,455.68989641458916,0.0,0.0,0.0,0.0,0.0,0
3061,knm_02894_00954765396,537.134286748173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.1062242891694,0.0,0.0,870.4006965135537,454.70271823437025,477.2608135218567,295.5312513767077,893.4005563175617,0.0,468.6856506421894,0.0,0.0,379.3335828977884,0.0,474.50410108945516,0.0,435.42988705995805,677.6559800151348,0.0,1254.5561858443607,0.0,434.29960885933923,0.0,0.0,0.0,449.8010074287053,0.0,0.0,514.6399047207234,491.35212292513927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.7877677428158,1128.3124008936582,0.0,0.0,0.0,0.0,0
3062,knm_02894_00964007789,588.9979458595814,0.0,467.5460872188743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.053646688466,0.0,0.0,0.0,536.1211629207168,428.3256106198756,0.0,0.0,0.0,363.1515180485844,0.0,0.0,337.5392788546318,0.0,513.0108346257549,0.0,0.0,0.0,0.0,1145.750379594648,0.0,548.2663755010332,0.0,0.0,0.0,0.0,494.7840506198533,0.0,521.2586216761749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.318428851177,0.0,0.0,0.0,493.7195344837996,0.0,0.0,0.0,0.0,0.0,0
3063,knm_02894_00979022943,635.4016937259369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.631622174372,0.0,0.0,0.0,466.22068181040777,0.0,0.0,426.948142586277,0.0,483.1925807503985,0.0,410.5659773629986,489.8911292434711,0.0,442.1823940278612,0.0,553.3230806557643,0.0,0.0,0.0,0.0,596.1266577046237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.5072601187798,0.0,0.0,0.0,398.7692262355568,0.0,0.0,481.047506820414,521.0800290283844,0.0,0.0,0.0,0.0,0.0,0
3064,knm_02894_00996763813,581.6018972420865,0.0,512.3419657965459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.3589383765247,0.0,0.0,0.0,398.61729190415457,0.0,0.0,551.4440740257212,0.0,414.26240571636174,460.4750881104435,0.0,0.0,0.0,473.0322156389341,0.0,637.2154136671927,0.0,0.0,0.0,0.0,430.1260285732347,344.9365005429636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.47123687950875,0.0,0.0,0.0,0.0,0.0,0
